Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rsmd
YAGTAD,1,"4,9a-Dihydroxy-3,4a,5-trimethyl-4a,5,6,7,8,8a,9,9a-octahydronaphtho[2,3-b]furan-2(4H)-one",YAGTAD.mol,"[37, 39]",1,0.44302946662779297
QUYDUK,1,2-Ethoxy-6-((methylimino)methyl)phenol,QUYDUK.mol,"[22, 23]",1,0.44305495167465075
FIRTUY,1,"6-benzylidene-9-methyloctahydro-3a,8-epoxycyclopenta[8]annulene-7,8(1H)-diol",FIRTUY.mol,"[1, 3]",1,0.44346341174561954
QICJIY01,1,4-(hydraziniocarbonyl)pyridin-1-ium oxalate,QICJIY01.mol,"[0, 5]",1,0.4467525233928837
ZIBDOF,1,"2,2'-Carbonyldihydrazinium 1H,1'H-5,5'-bi-tetrazole-1,1'-diolate monohydrate",ZIBDOF.mol,"[0, 2]",1,0.4468147313351157
WAWLOY,1,2-[2-(methoxycarbonyl)hydrazinylidene]pentanedioic acid monohydrate,WAWLOY.mol,"[8, 1]",1,0.44874526553793376
OCACOM,1,1-Amino-5-(4-methylbenzoyl)-4-(4-methylphenyl)pyrimidin-2(1H)-one,OCACOM.mol,"[0, 4]",1,0.4492672146003113
KOZTAW,1,2-(pyridin-2-yl)pyridinium dichloroiodide,KOZTAW.mol,"[0, 2]",1,0.44947116741464554
KIRVOZ,1,"N-[4,5-dihydroxy-6-(hydroxymethyl)-2-methoxyoxan-3-yl]acetamide",KIRVOZ.mol,"[3, 1]",1,0.44983985285871186
GENPEX,1,"methyl 7-hydroxy-1,4-dimethyl-6-oxo-2,3,6,7,8,8a-hexahydro-1H-3a,7-ethanoazulene-9-carboxylate",GENPEX.mol,"[2, 0]",1,0.4499903259857677
SATBIB,1,"2-(1-(2-(4-(4-methoxyphenyl)-1,3-thiazol-2-yl)hydrazinylidene)ethyl)pyridin-1-ium perchlorate monohydrate",SATBIB.mol,"[4, 2]",1,0.4512166452340653
TOHGAY01,1,(E)-2-Acetylpyridine thiosemicarbazone hydrochloride,TOHGAY01.mol,"[2, 1]",1,0.4515032792441066
LUXLAT,1,"1-Phenyl-3-(pyridin-2-yl)-1,4-dihydro-1,2,4-benzotriazine",LUXLAT.mol,"[4, 2]",1,0.45205369383807714
GINXEH,1,"(1R)-1-(2',3',4',6'-tetra-O-acetyl-β-D-glucopyranosyl)-1-hydroxypropan-2-one",GINXEH.mol,"[1, 8]",1,0.45280997625749947
QQQAQS01,1,Disemicarbazide hydrochloride,QQQAQS01.mol,"[0, 3]",1,0.453653600441726
YIQZUU,1,"2,5-Dihydroxy-2,5-dimethylcyclohexane-1,4-dione",YIQZUU.mol,"[2, 0]",1,0.45367309234600006
YUZHUX,1,"Benzyl 6-amino-3-(benzylamino)-5-oxo-1,2,4-triazine-2(5H)-carboxylate",YUZHUX.mol,"[1, 8]",1,0.4540586447344706
MORVAR02,1,N-Phenyl-2-hydroxyacetamide,MORVAR02.mol,"[13, 11]",1,0.4542072243593531
NIFLIY,1,3-O-Benzyl-D-xylose bis(ethylthio)acetal,NIFLIY.mol,"[3, 2]",1,0.4542788815322606
CATGUB,1,"5-Iodopyrimidine-2,4(1H,3H)-dione 2-(6-amino-9H-purin-9-yl)-5-(hydroxymethyl)tetrahydrofuran-3,4-diol",CATGUB.mol,"[3, 1]",1,0.45451934253728304
KHICIT01,1,potassium 3-carboxy-2-(carboxymethyl)-3-hydroxypropanoate,KHICIT01.mol,"[18, 19]",1,0.45498485142420925
TOYWIN,1,(R)-(-)-p-Fluoromandelic acid,TOYWIN.mol,"[4, 3]",1,0.45507808811265216
NOKHEA,1,"5-Methyl-2-phenyl-3H-pyridazino(6,1-b)quinazoline-3,10(5H)-dione",NOKHEA.mol,"[0, 23]",1,0.4553765961341473
LIJSOP,1,"5-hydroxy-2,6-dioxo-N-(4-phenylcyclohexyl)-1,2,3,6-tetrahydropyrimidine-4-carboxamide",LIJSOP.mol,"[0, 5]",1,0.45596370928406904
TOYWEJ,1,(R)-(-)-m-Fluoromandelic acid,TOYWEJ.mol,"[4, 3]",1,0.4560905765974021
HOVFEF,1,"1-(2-(2,4-difluorophenyl)-3-(5-fluoropyrimidin-4-yl)-2-hydroxybutyl)-4H-1,2,4-triazol-1-ium hydrogen oxalate",HOVFEF.mol,"[0, 2]",1,0.45637570829954804
FEPDEL,1,"diammonium 3,6-dioxocyclohexa-1,4-diene-1,4-diolate",FEPDEL.mol,"[2, 1]",1,0.4573966396817482
GAPZEE,1,1-(Isopropylamino)-3-phenoxypropan-2-ol,GAPZEE.mol,"[3, 1]",1,0.4576052837924459
MEXVES,1,"1H-Imidazol-3-ium 1,4-dioxo-1,4-dihydronaphthalen-2-olate",MEXVES.mol,"[2, 1]",1,0.45836474803512817
IMENAR,1,"2-azaniumyl-3-(1H-indol-3-yl)propanoate pyridine-2,6-dicarboxylic acid monohydrate",IMENAR.mol,"[0, 1]",1,0.4587422508004856
LUHREO,1,2-[6-(4-hydroxyphenyl)-4-phenylquinolin-2-yl]pyridin-1-ium chloride monohydrate,LUHREO.mol,"[4, 2]",1,0.45906580069397446
MSPURI01,1,6-Methylmercapto-purine riboside monohydrate,MSPURI01.mol,"[4, 2]",1,0.4591262976157748
YUXCOK,1,"3-(1,2-Dihydroxyethyl)-3-(methylamino)dihydrofuran-2(3H)-one",YUXCOK.mol,"[11, 6]",1,0.4591945950954844
GAFYIX,1,"5,6,7,8-Tetrahydrophthalazino[1,2-b]quinazoline-5,8-dione",GAFYIX.mol,"[1, 4]",1,0.4595661647333585
WUKLAP,1,bis(N-Methylmorpholinioacetate) L-(+)-tartaric acid,WUKLAP.mol,"[2, 0]",1,0.46051911151309616
MURDUY,1,Ethyl N-(2-oxo-2H-1-benzopyran-3-yl)oxamate,MURDUY.mol,"[5, 1]",1,0.460519696681291
JABJUV,1,"5-[2-(furan-3-yl)ethyl]-5,7-dihydroxy-1,1,4a,6-tetramethyl-8-oxodecahydronaphthalen-2-yl acetate",JABJUV.mol,"[6, 4]",1,0.4608046338204379
LILDUF,1,"Methyl (1R*,5R,6S,7S)-7-hydroxy-1,5-dimethyl-8-oxabicyclo(4.3.0)nonan-4-one-7-carboxylate",LILDUF.mol,"[2, 1]",1,0.4608340751116254
JADGED,1,"2,5-diammoniopentanoate 4-carboxy-2-oxobutanoate",JADGED.mol,"[2, 0]",1,0.46083444811263397
XIJTOZ,1,"DL-trans-1,2-diselenane-4,5-diol",XIJTOZ.mol,"[3, 2]",1,0.46090993843442923
JEDJIM,1,"2,5-Diammonio-3,6-dioxy-p-benzoquinone",JEDJIM.mol,"[1, 0]",1,0.46144566936114373
NERVIQ,1,"N,N'-Diphenylguanidinium 8-hydroxyquinoline-5-sulfonate",NERVIQ.mol,"[1, 16]",1,0.461479581083634
ACDHAL01,1,2-(Acetylamino)propenoic acid,ACDHAL01.mol,"[4, 2]",1,0.46193407773212547
GAGPOX,1,"(1S,2R)-2-hydroxy-1,2-diphenylethan-1-aminium (R)-2-hydroxy-4-phenylbutanoate monohydrate",GAGPOX.mol,"[1, 3]",1,0.46202500598692015
YOKQAQ,1,8-Hydroxy-5-nitroquinoline,YOKQAQ.mol,"[0, 13]",1,0.46206793988984196
PIKMAA,1,"1'-amino-4'-methyl-1,2-dihydro-2'H,3H,6'H-spiro[isoquinoline-4,3'-piperidine]-2',3,6'-trione",PIKMAA.mol,"[1, 6]",1,0.4620878407288357
WIFKII,1,tetrakis(4-[1-(benzenecarbonyl)-1H-indol-4-yl]-1-methylpiperazin-1-ium) bis(hydrogen oxalate) oxalate oxalic acid dihydrate,WIFKII.mol,"[0, 1]",1,0.4620967976405385
DIHBUT,1,Methyl 2-acetamidoacrylate,DIHBUT.mol,"[3, 1]",1,0.46228375923046183
WORYUX,1,"exo-1-(Diphenyl(methoxy)methyl)-7,7-dimethylbicyclo(2.2.1)heptan-2-yl hydroxy(phenyl)acetate",WORYUX.mol,"[2, 1]",1,0.4623882160724428
BOYMAD,1,2-Acetyl-4(3H)-quinazolinone,BOYMAD.mol,"[2, 1]",1,0.4629275538314096
UCAJEQ,1,2-[(phenylsulfanyl)methyl]quinolin-8-ol,UCAJEQ.mol,"[3, 1]",1,0.4629591963330239
BOBQOA,1,hydroxy(phenyl)acetic acid,BOBQOA.mol,"[3, 2]",1,0.4631388909798601
LOHLEA,1,"1,1-dimethylethyl N-(2-oxo-2H-1-benzopyran-3-yl)carbamate",LOHLEA.mol,"[4, 1]",1,0.4632250304540977
LUFXAM,1,"2,2'-Hydrazine-1,2-diylidene-bis(5,7-dimethyl-1,2-dihydro-1,8-naphthyridine) chloroform solvate",LUFXAM.mol,"[26, 1]",1,0.46362183394545076
BERHUC,1,Methyl 4-O-methyl-β-D-ribo-hex-3-ulopyranoside,BERHUC.mol,"[3, 1]",1,0.4638059455042729
OHEQEA,1,(R)-1-(2-hydroxy-3-((naphthalen-1-yl)oxy)propyl)-4-(2-methoxyphenyl)piperazin-1-ium (S)-1-(2-hydroxy-3-((naphthalen-1-yl)oxy)propyl)-4-(2-methoxyphenyl)piperazin-1-ium (S)-3-carboxy-2-hydroxypropanoate (S)-3-carboxy-3-hydroxypropanoate,OHEQEA.mol,"[4, 0]",1,0.4641754661493947
FORLIJ,1,"rctt-tetrakis(2-Pyridyl)cyclobutane tris(1,2-dihydroxybenzene)",FORLIJ.mol,"[2, 3]",1,0.4643533273286571
HABVIR,1,2-Methyl-5-(1-naphthyldiazenyl)quinolin-8-ol,HABVIR.mol,"[2, 3]",1,0.4644394163362004
MBABIQ,1,"1β-(p-Methoxybenzyl)-9α,10β-dihydroxy-decahydro-isoquinoline",MBABIQ.mol,"[4, 0]",1,0.46449331684890854
GOLLUR,1,"2-hydroxy-3-[(6-hydroxy-16-methyl-2,5-dioxo-1-oxacyclohexadecan-3-yl)sulfanyl]propanoic acid hemihydrate",GOLLUR.mol,"[7, 6]",1,0.4645189501628835
MIMPOP,1,2-(2-(4-Methoxyphenyl)vinyl)quinolin-8-ol,MIMPOP.mol,"[1, 0]",1,0.4646447585042137
WUJWAB,1,bis(nicotinamidium) bis(D-tartrate) hydrate,WUJWAB.mol,"[3, 12]",1,0.4646834498610859
OFINEZ,1,methyl 4-(8-hydroxy-4-phenylquinolin-2-yl)benzoate,OFINEZ.mol,"[4, 2]",1,0.4649895153494906
XEGPII,1,"Pyrazine-2,3-dicarboxamide",XEGPII.mol,"[9, 6]",1,0.4650359153643181
RUZSIQ,1,7-(anilino(phenyl)methyl)-2-methylquinolin-8-ol,RUZSIQ.mol,"[3, 0]",1,0.4653474390351444
BAXSIC,1,Disodium D-3-phosphoglycerate,BAXSIC.mol,"[3, 1]",1,0.4658720087210166
SEYHAF,1,7-(2-Carbomethyoxyanilino)(2-pyridyl)methyl-quinolin-8-ol,SEYHAF.mol,"[3, 0]",1,0.4663157250154988
LODHUJ,1,"2,6-bis(pyridinium-2-yl)-4-(pyridinium-4-yl)pyridine tribromide trihydrate",LODHUJ.mol,"[11, 1]",1,0.4663685279185088
ADESOS,1,"4-Amino-6-phenyl-3-thioxo-2,3-dihydro-1,2,4-triazin-5(4H)-one",ADESOS.mol,"[1, 6]",1,0.4664157883712148
YIFNEH,1,"5,5'-Diamino-2,2'-bipyridin-1,1'-dium bis(5,5'-diamino-2,2'-bipyridin-1-ium) tetrakis(rac-1,1'-binaphthalene-2,2'-diyl phosphate) hexahydrate",YIFNEH.mol,"[2, 0]",1,0.46648898716758724
KISCEW,1,2-(2-(2-Fluorophenyl)vinyl)quinolin-8-ol,KISCEW.mol,"[3, 1]",1,0.4664922784312409
TIVCUY,1,"2-(3-(pyridin-2-yl)pyrazin-2-yl)pyridinium 2,5-difluoro-4-hydroxy-3,6-dioxocyclohexa-1,4-dien-1-olate methanol solvate",TIVCUY.mol,"[5, 4]",1,0.4668142730996541
REFNAR,1,Norkaurenoid lactone,REFNAR.mol,"[2, 1]",1,0.466897422766916
EWUFOR,1,"3,6-Diethyl-N,N'-bis(3-methylphenyl)-1,6-dihydro-1,2,4,5-tetrazine-1,4-dicarboxamide",EWUFOR.mol,"[7, 2]",1,0.466906038247669
GEVNON,1,"6,7-dihydroxy-1,6-dimethyl-6,7,8,9-tetrahydrophenanthro[1,2-b]furan-10,11-dione",GEVNON.mol,"[1, 2]",1,0.4670486330685859
TABYIE,1,rac-2-Hydroxy-2-trimethylsilylpropanoic acid,TABYIE.mol,"[4, 1]",1,0.4671407971986861
TOXYUC,1,"2-(2-(2,3,4-trimethoxyphenyl)vinyl)quinolin-8-ol",TOXYUC.mol,"[5, 0]",1,0.4672235590304124
HULKUU,1,"N,N'-bis(2-(2-Pyridyl)methyl)pyridine-2,6-dicarboxamide hemihydrate",HULKUU.mol,"[2, 3]",1,0.46737549822340907
ZOSQON,1,"1,1'-Azino-bis(3,3-dimethyl-3,4-dihydro-1H,2H-isoquinoline)",ZOSQON.mol,"[26, 0]",1,0.4675070731379436
BADVUY,1,"3,4:5,6-Di-O-isopropylidene-D-glucuronic acid",BADVUY.mol,"[2, 0]",1,0.46767799054132514
DOWROY,1,"N,N'-carbonyldipicolinamide",DOWROY.mol,"[7, 3]",1,0.4680357021917396
DAWCOW,1,"(R,E)-isopropyl 2-hydroxy-4-(naphthalen-2-yl)-2-(1H-pyrrol-2-yl)but-3-enoate",DAWCOW.mol,"[0, 3]",1,0.46805115145047715
DAFTAF,1,2-Anilino-8-hydroxy-quinoline,DAFTAF.mol,"[1, 0]",1,0.46809428956004917
DEDYOD,1,"2,2-difluoro-4,6-bis(2-pyridyl)-1,3-dihydro-1,3,5,2-triazaborinine",DEDYOD.mol,"[7, 3]",1,0.46816523319034936
TEDGUH,1,"N-benzyl-1,7,7-trimethylbicyclo[2.2.1]heptan-2-aminium hydroxy(phenyl)acetate",TEDGUH.mol,"[0, 3]",1,0.4681708993200923
XOFYAS,1,"4-(1-n-butyluracil-5-yl)-1,3-dithiol-2-ylidene 2,5-dicyano-3-hydroxy-6-oxy-1,4-benzoquinone",XOFYAS.mol,"[1, 3]",1,0.4685082170876096
XOXPOQ,1,"bis(n-Butylammonium) oxamide-N,N'-diacetate",XOXPOQ.mol,"[0, 3]",1,0.4685549391596213
QUGTAO,1,2-acetylpyridinium S-methylisothiosemicarbazone iodide,QUGTAO.mol,"[4, 2]",1,0.4685564454106925
GUHLIG,1,"bsi(dimethylammonium) 2,3,5,6-tetraoxo-4-nitropyridin-4-ide chloride",GUHLIG.mol,"[1, 0]",1,0.468570369843577
IQENEY,1,N-(2-Oxo-2H-chromen-3-yl)formamide,IQENEY.mol,"[0, 1]",1,0.4687559901024135
VIMPEN,1,"5,8-Dihydroxyspiro-(13N-cyclopenta(1,2-f:4,3-f)diquinoline-13,1'(3N)-isobenzofuran)-3'-one pyridine solvate",VIMPEN.mol,"[4, 0]",1,0.46878585185033483
XABNIA,1,"5-(hydroxyimino)-8-oxo-5,8-dihydroquinolinium bromide",XABNIA.mol,"[0, 3]",1,0.46883871517208764
XASZUP,1,"(3aR,4S,7aR)-2,2,7-trimethyl-5-oxo-3a,4,5,7a-tetrahydrobenzo[d][1,3]dioxol-4-yl acetate",XASZUP.mol,"[22, 14]",1,0.4690931359375234
FOYMAH,1,Benzamidinium pyruvate,FOYMAH.mol,"[2, 1]",1,0.4692656122768815
PORMUG,1,"2-(3,5-dimethyl-1H-pyrazol-1-yl)pyridinium trifluoromethanesulfonate",PORMUG.mol,"[2, 0]",1,0.46944250124503784
VUXVIU,1,"N,N'-1,3-Phenylenedipyridine-2-carboxamide",VUXVIU.mol,"[3, 1]",1,0.46951051833133056
KHQUIN,1,Potassium quinolin-8-olate quinolin-8-ol,KHQUIN.mol,"[0, 10]",1,0.46970649472589354
MEWZIZ,1,"rac-3,3,3-Trifluoro-2-hydroxypropanoic acid",MEWZIZ.mol,"[3, 7]",1,0.46975823642740533
HEQQAX,1,2-(((Benzyloxy)imino)methyl)quinolin-8-ol,HEQQAX.mol,"[3, 0]",1,0.4697828510204151
NEQMUT,1,"8-Hydroxy-5,7-dimethylquinolin-1-ium hydrogen sulfate",NEQMUT.mol,"[0, 1]",1,0.4698996299708972
RAPLAW01,1,"2,3-dihydroxybenzaldehyde",RAPLAW01.mol,"[4, 2]",1,0.4708966409134793
AKAPIL,1,"3,6-di-t-butyl-1,2-naphthoquinone",AKAPIL.mol,"[0, 1]",1,0.47193839216753997
KANTIC,1,1-Deoxy-(N-methyloctanamido)-D-glucitol,KANTIC.mol,"[2, 6]",1,0.4719870594237597
HANDEI,1,8-hydroxy-5-(propoxymethyl)quinoline,HANDEI.mol,"[0, 2]",1,0.47239375886598894
NATDUK,1,(S/S/S/R)-malic acid,NATDUK.mol,"[5, 0]",1,0.4726495937133491
GUHFIY,1,"11-Methylpyrido(2,3-b)acridine-5,12-dione",GUHFIY.mol,"[0, 2]",1,0.4727298938290717
ROWCEN,1,"13-hydroxy-13-propyl-12H-benzo[g][1,3]benzothiazolo[2,3-b]quinazoline-7,12(13H)-dione",ROWCEN.mol,"[3, 6]",1,0.47294247470581874
LOKGAW,1,"cyclohexane-1,4-diaminium bis(pyridine-2-carboxylate)",LOKGAW.mol,"[2, 0]",1,0.4730931914912651
XIBFIA,1,2-carbamoyl-2-methylhydrazinium perchlorate,XIBFIA.mol,"[0, 8]",1,0.47310886324645707
IXIWIW,1,"2,2'-pyridine-2,6-diyldipyridinium hexafluorophosphate chloride",IXIWIW.mol,"[2, 0]",1,0.47315157435319044
OBIDEI,1,Methyl (E)-2-acetylamino-3-cyanopropenoate,OBIDEI.mol,"[4, 0]",1,0.47319309454074054
CEJKEJ,1,"di-potassium 2,2'-(ethane-1,2-diyldiimino)bis(oxoacetate) monohydrate",CEJKEJ.mol,"[2, 1]",1,0.47332839111893127
CATYIH,1,"((5S)-3-(2,3-O-Isopropylidene-5-deoxy-D-lyxofuranos-4-yl)isoxazoline-5-yl) methyl α-C-D-galactopyranoside methanol solvate",CATYIH.mol,"[6, 4]",1,0.47355907223139504
UBAGEM,1,"6-amino-3-methyl-1-phenyl-1H-pyrazolo[3,4-b]pyrazine-5-carboxamide",UBAGEM.mol,"[7, 1]",1,0.47366190423936017
NOXXIH01,1,"1,10-phenanthrolin-1-ium hexafluorophosphate",NOXXIH01.mol,"[1, 0]",1,0.47401148239526897
KOQCEB,1,"5-[2-(phenylsulfanyl)thiophen-3-yl]androstane-3,4,17-trione",KOQCEB.mol,"[2, 4]",1,0.47404598298606987
YOPHES,1,"(3S,6R)-6-((1S,4R)-4-Hydroxy-4-methylcyclohex-2-en-1-yl)-2-methylheptane-2,3-diol",YOPHES.mol,"[44, 42]",1,0.47414632809183127
WUVWIT,1,"15α-Acetato-3β,20:14β,16-diepoxy-3α-hydroxy-9-eπ-7-pimaren-19,6β-olide",WUVWIT.mol,"[52, 53]",1,0.4742659078588139
FUDXAF,1,"dihydrazinomethaniminium potassium (4-((4-(dinitromethanidyl)-1,2,5-oxadiazol-3-yl)oxy)-1,2,5-oxadiazol-3-yl)(dinitro)methanide",FUDXAF.mol,"[3, 10]",1,0.4744713139128917
HANDAE,1,8-hydroxy-5-(butoxymethyl)quinoline,HANDAE.mol,"[0, 2]",1,0.4746119365541787
NUBKEA,1,7-(α-Hydroxy-m-nitrobenzyl)quinolin-8-ol,NUBKEA.mol,"[4, 0]",1,0.47468272745260737
ROKKEI,1,"(Rp,R)-12-Diphenylphosphanyl-43-(hydroxy(pyridin-2-yl)methyl)-1,4(1,4)-dibenzenacyclohexaphane",ROKKEI.mol,"[3, 1]",1,0.47485582964859
MAXRIN,1,5-(9H-carbazol-9-yl)quinolin-8-ol,MAXRIN.mol,"[2, 0]",1,0.47491618962638366
TOFPAI,1,"2-benzylisoquinoline-1,3,4(2H)-trione",TOFPAI.mol,"[2, 1]",1,0.4749619118183512
WITTOI,1,"2,4-Dimethyl-9-hydroxypyrido(1,2-a)pyrimidinium perchlorate",WITTOI.mol,"[1, 0]",1,0.4751139645705939
DEDZAQ,1,1-(pyrimidin-2-yl)-1-[(trifluoro-boranyl)-azanylidene]methanamine,DEDZAQ.mol,"[5, 7]",1,0.4751487319317857
WEGPIJ,1,"4-benzyl-3,4-dihydro-2H-[1,2,4]triazino[2,3-b]isoquinoline-6,11-dione",WEGPIJ.mol,"[7, 8]",1,0.4751543748421744
KAXSIN,1,Hydroxyacetic acid N-(2-(7-methoxy-1-naphthyl)ethyl)acetamide,KAXSIN.mol,"[3, 2]",1,0.47531862661848784
SEFQUP,1,tris(Cyclohexylammonium) D-3-phosphoglycerate ethanol solvate,SEFQUP.mol,"[7, 5]",1,0.47555788867447646
ASAFUV,1,7-(2-Methylvinyl)-8-hydroxyquinoline,ASAFUV.mol,"[1, 0]",1,0.47564435961761076
QACCIJ,1,"bis(propan-2-aminium) pyridine-2,6-dicarboxylate",QACCIJ.mol,"[0, 1]",1,0.4757537252282989
UWAKOU,1,"methyl 3,5-diamino-6-(2-methoxyphenyl)-4-oxo-4,5-dihydrothieno[3,2-c]pyridine-2-carboxylate",UWAKOU.mol,"[3, 6]",1,0.47599966990965736
ROMPEP,1,"3-(1,3-Dioxolan-2-yl)-2-(hydrazino)-7-methylquinoline",ROMPEP.mol,"[0, 3]",1,0.47614185421500144
LEGVOJ,1,"1,4-bis(4-methoxyanilinomethylene)-1,4-dihydronaphthalene-2,3-dione",LEGVOJ.mol,"[1, 3]",1,0.47622965034853953
ZZZPSA01,1,"cis-1,2-Cyclohexanediol",ZZZPSA01.mol,"[1, 0]",1,0.4762473729800002
WORNEZ,1,"bis(9-methoxy-7H-furo[3,2-g][1]benzopyran-7-one) ethanedioic acid",WORNEZ.mol,"[0, 3]",1,0.47639514537079986
NADTRT,1,Sodium tartrate dihydrate,NADTRT.mol,"[13, 10]",1,0.4765582093578923
ROGTEP,1,"N'',N'''-bis[(pyridin-3-yl)methylidene]thiocarbonohydrazide N,N-dimethylformamide solvate",ROGTEP.mol,"[7, 1]",1,0.4766746562228505
OHEHAN,1,N-(2-oxo-2H-pyran-3-yl)acetamide,OHEHAN.mol,"[3, 1]",1,0.47676716518686857
SANZIR,1,"8H-3,4-Dimethoxybenzo(g)(1,3)benzodioxolo(6,5,4-de)quinolin-8-one",SANZIR.mol,"[2, 4]",1,0.47703256653607234
NEKNIA,1,"(3.3.1)Propellane-2,8-dione",NEKNIA.mol,"[9, 5]",1,0.47722871335310113
KUSTOI,1,N-(2-Oxo-2H-chromen-3-yl)benzamide,KUSTOI.mol,"[3, 0]",1,0.4772578505884813
GIRZUD,1,(E)-5-(2-Thienylmethyleneamino)quinolin-8-ol,GIRZUD.mol,"[3, 1]",1,0.4774179204781244
DOQSUX01,1,"2,3-Dihydroxypyridine",DOQSUX01.mol,"[0, 1]",1,0.47742935544933324
LABDOK,1,"3-(hydroxyimino)-1H-isothiochromen-4(3H)-one 2,2-dioxide monohydrate",LABDOK.mol,"[1, 6]",1,0.4775173056750143
APAKEJ,1,"2-(2-amino-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-yl)acetohydrazide monohydrate",APAKEJ.mol,"[0, 10]",1,0.4775693378520163
MOGXUD,1,"1-Benzyl-1H-imidazo[4,5-f][1,10]phenanthroline sesquihydrate",MOGXUD.mol,"[0, 1]",1,0.4775947007413892
IQAVAZ,1,hydrogen (6-carboxypyridin-1-ium-3-yl)phosphonate,IQAVAZ.mol,"[5, 8]",1,0.477612874539079
KUHCIZ,1,"Oxonium 1-cyano-2-hydrazino-2-oxoethane-1-nitronate 3-amino-4-nitro-1,2-dihydro-5-pyrazolone monohydrate",KUHCIZ.mol,"[0, 6]",1,0.47764060370622324
XERDAZ,1,2-(Ethylcarbamoyl)-4-methylquinoline,XERDAZ.mol,"[2, 1]",1,0.4779520462414549
WEDCEN,1,"1,2,3,4,5,6a-Hexahydro-6a,11a-dihydroxyindeno(1',2':4,5)imidazo(1,2-a)azepin-11(11aH)-one ethanol solvate",WEDCEN.mol,"[2, 0]",1,0.4780648891974635
FUCKOD01,1,"Pyridazine-3,6-dicarboxylic acid monohydrate",FUCKOD01.mol,"[0, 7]",1,0.4781018882278292
SUKHUD,1,"4-Anilino-5-fluoro-3,6-dioxo-2-(triphenylphosphonio)cyclohexa-1,4-dien-1-olate",SUKHUD.mol,"[5, 6]",1,0.4781692778641874
BOTYIU,1,"1-(9H-carbazol-4-yloxy)-3-(4-(2,5-dimethoxyphenyl)piperazin-1-yl)propan-2-ol",BOTYIU.mol,"[6, 3]",1,0.4782146707840025
YIRKOA02,1,2-methylquinolin-8-ol,YIRKOA02.mol,"[2, 0]",1,0.47848412358747994
ACUZON,1,N-((8-Hydroxyquinolin-2-yl)methylene)methylamine N-oxide,ACUZON.mol,"[3, 1]",1,0.47853150973069986
DEXMET11,1,"9α-Fluoro-16α-methyl-11β,17α,21β-trihydroxy-pregna-1,4-diene-3,20-dione",DEXMET11.mol,"[32, 10]",1,0.4787769381522639
EZUNIX,1,"4-((1-Amino-6-oxo-1,6-dihydropyridazin-3-yl)oxy)-3,5-dimethylbenzonitrile",EZUNIX.mol,"[2, 5]",1,0.47897611919580646
WOTNOL,1,ethyl 3-(4-methoxyphenyl)-5-(methylcarbamoyl)-1H-pyrazole-4-carboxylate,WOTNOL.mol,"[3, 0]",1,0.4792328440407675
IYIVOB,1,9-Demethylaaptamine hydrobromide trihydrate,IYIVOB.mol,"[0, 20]",1,0.47927645869224283
SEFBEK,1,(5-Nitrofurfurylidene)benzhydrazide monohydrate,SEFBEK.mol,"[5, 0]",1,0.47931386513413093
DIFROZ01,1,2-(amino(pyridin-2-yl)methylene)-N-methylhydrazinecarbothioamide,DIFROZ01.mol,"[5, 4]",1,0.4793735687973743
BOMCAJ,1,3-hydroxybenzoic acid isonicotinohydrazide,BOMCAJ.mol,"[0, 1]",1,0.4793999233326927
GLYGLY21,1,Glycylglycine,GLYGLY21.mol,"[6, 1]",1,0.47950736402385
HUCLEW01,1,"2,3,5,6-Pyrazinetetracarboxylic acid dihydrate",HUCLEW01.mol,"[4, 0]",1,0.47991075919440107
OBOYAH,1,"6-[(4-Hydroxyphenyl)diazenyl]-1,10-phenanthrolin-1-ium chloride monohydrate",OBOYAH.mol,"[1, 2]",1,0.47999259034203756
ROLTUJ,1,"6-amino-5-fluoro-2-oxo-2,3-dihydropyrimidin-1-ium 3-hydroxypyridine-2-carboxylate",ROLTUJ.mol,"[4, 3]",1,0.4801144395651199
MENDAL01,1,5-((E)-2-(4-Ethoxyphenyl)-1-diazenyl)quinolin-8-ol,MENDAL01.mol,"[2, 0]",1,0.4801713021938685
HANDOS,1,8-hydroxy-5-(propoxymethyl)quinoline,HANDOS.mol,"[3, 1]",1,0.4804079615624158
GOGCAJ,1,4-((2-carbamothioylhydrazineylidene)methyl)pyridin-1-ium 6-carboxypicolinate,GOGCAJ.mol,"[0, 11]",1,0.4805055575346808
GEYRIL,1,Ethyl α-(p-tolylhydrazono)-2-furanpropionate,GEYRIL.mol,"[3, 1]",1,0.48051580787875076
QOVLOF,1,"2-amino-4-methylpyridinium 2-hydroxy-2,2-diphenylacetate",QOVLOF.mol,"[1, 0]",1,0.48062241381128057
WUJXAA,1,7-Acetamido-8-hydroxyquinoline,WUJXAA.mol,"[3, 0]",1,0.4809216586025783
EBEYUH,1,"2,2'-((1,3-Dioxopropane-1,3-diyl)di-imino)diacetic acid",EBEYUH.mol,"[4, 2]",1,0.4809953573859969
BIPPEV,1,"D-Erythronic acid 3,4-carbonate",BIPPEV.mol,"[1, 0]",1,0.48116639653565785
BEHKEF,1,2-Ammonioethanol 6-cyclohexyl-1-oxy-4-methyl-2(1H)-piridinone 6-cyclohexyl-1-hydroxy-4-methyl-2(1H)-piridinone,BEHKEF.mol,"[1, 0]",1,0.48124407156421045
